date,symbol,direction,moneyness,fill_mode,T_pct,n_trades,total_minutes_in_position,basis,trade1_entry,trade1_exit,trade2_entry,trade2_exit,trade3_entry,trade3_exit
2025-07-18,TSLA,put,OTM1,market,20.0,3,176.0,OPPORTUNITY/HINDSIGHT,09:35,09:38,09:55,10:40,10:50,12:58
2025-07-18,TSLA,put,OTM1,market,25.0,4,160.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,10:00,10:09,10:10,10:26
2025-07-18,TSLA,put,OTM1,market,30.0,3,160.0,OPPORTUNITY/HINDSIGHT,09:35,09:41,10:00,10:24,10:50,13:00
2025-07-18,TSLA,put,OTM1,market,40.0,2,151.0,OPPORTUNITY/HINDSIGHT,10:00,10:26,10:55,13:00,,
2025-07-18,TSLA,put,OTM1,market,50.0,2,149.0,OPPORTUNITY/HINDSIGHT,10:00,10:34,11:05,13:00,,
2025-07-18,TSLA,put,OTM1,market,60.0,2,144.0,OPPORTUNITY/HINDSIGHT,10:00,10:37,11:10,12:57,,
2025-07-18,TSLA,put,OTM1,market,70.0,2,145.0,OPPORTUNITY/HINDSIGHT,10:00,10:37,11:10,12:58,,
2025-07-18,TSLA,put,OTM1,market,75.0,2,148.0,OPPORTUNITY/HINDSIGHT,10:00,10:40,11:10,12:58,,
2025-07-18,TSLA,put,OTM1,market,80.0,2,148.0,OPPORTUNITY/HINDSIGHT,10:00,10:40,11:10,12:58,,
2025-07-18,TSLA,put,OTM1,market,90.0,1,180.0,OPPORTUNITY/HINDSIGHT,10:00,13:00,,,,
2025-07-18,TSLA,put,OTM1,market,100.0,1,110.0,OPPORTUNITY/HINDSIGHT,11:10,13:00,,,,
2025-07-18,TSLA,put,ATM,mid,20.0,6,270.0,OPPORTUNITY/HINDSIGHT,09:35,09:38,09:55,10:34,10:35,13:00
2025-07-18,TSLA,put,ATM,mid,25.0,6,253.0,OPPORTUNITY/HINDSIGHT,09:35,09:38,09:55,10:34,10:50,12:57
2025-07-18,TSLA,put,ATM,mid,30.0,6,252.0,OPPORTUNITY/HINDSIGHT,09:35,09:38,09:55,10:37,10:50,12:57
2025-07-18,TSLA,put,ATM,mid,40.0,5,256.0,OPPORTUNITY/HINDSIGHT,09:35,09:41,09:55,10:40,10:50,12:58
2025-07-18,TSLA,put,ATM,mid,50.0,2,265.0,OPPORTUNITY/HINDSIGHT,09:55,13:00,14:10,15:30,,
2025-07-18,TSLA,put,ATM,mid,60.0,3,245.0,OPPORTUNITY/HINDSIGHT,10:00,10:34,10:50,13:00,14:10,15:31
2025-07-18,TSLA,put,ATM,mid,70.0,3,242.0,OPPORTUNITY/HINDSIGHT,10:00,10:37,11:05,13:00,14:10,15:40
2025-07-18,TSLA,put,ATM,mid,75.0,3,234.0,OPPORTUNITY/HINDSIGHT,10:00,10:37,11:10,12:57,14:10,15:40
2025-07-18,TSLA,put,ATM,mid,80.0,3,199.0,OPPORTUNITY/HINDSIGHT,10:00,10:37,11:10,12:57,14:45,15:40
2025-07-18,TSLA,put,ATM,mid,90.0,2,219.0,OPPORTUNITY/HINDSIGHT,10:00,12:58,14:50,15:31,,
2025-07-18,TSLA,put,ATM,mid,100.0,2,221.0,OPPORTUNITY/HINDSIGHT,10:00,13:00,14:50,15:31,,
2025-07-18,TSLA,put,ATM,market,20.0,5,247.0,OPPORTUNITY/HINDSIGHT,09:35,09:38,09:55,10:37,10:50,12:57
2025-07-18,TSLA,put,ATM,market,25.0,5,250.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:55,10:37,10:50,12:57
2025-07-18,TSLA,put,ATM,market,30.0,5,251.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:55,10:37,10:50,12:57
2025-07-18,TSLA,put,ATM,market,40.0,2,266.0,OPPORTUNITY/HINDSIGHT,09:55,13:00,14:10,15:31,,
2025-07-18,TSLA,put,ATM,market,50.0,3,237.0,OPPORTUNITY/HINDSIGHT,10:00,10:26,10:50,13:00,14:10,15:31
2025-07-18,TSLA,put,ATM,market,60.0,3,242.0,OPPORTUNITY/HINDSIGHT,10:00,10:37,11:05,13:00,14:10,15:40
2025-07-18,TSLA,put,ATM,market,70.0,3,185.0,OPPORTUNITY/HINDSIGHT,10:00,10:37,11:10,12:57,14:50,15:31
2025-07-18,TSLA,put,ATM,market,75.0,3,185.0,OPPORTUNITY/HINDSIGHT,10:00,10:37,11:10,12:57,14:50,15:31
2025-07-18,TSLA,put,ATM,market,80.0,3,188.0,OPPORTUNITY/HINDSIGHT,10:00,10:40,11:10,12:57,14:50,15:31
2025-07-18,TSLA,put,ATM,market,90.0,2,230.0,OPPORTUNITY/HINDSIGHT,10:00,13:00,14:50,15:40,,
2025-07-18,TSLA,put,ATM,market,100.0,2,211.0,OPPORTUNITY/HINDSIGHT,10:00,13:01,15:10,15:40,,
2025-07-18,TSLA,put,ITM,mid,20.0,7,263.0,OPPORTUNITY/HINDSIGHT,09:35,09:38,09:55,10:26,10:30,10:37
2025-07-18,TSLA,put,ITM,mid,25.0,5,263.0,OPPORTUNITY/HINDSIGHT,09:35,09:38,09:55,10:34,10:35,13:01
2025-07-18,TSLA,put,ITM,mid,30.0,5,251.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:55,10:37,10:50,12:57
2025-07-18,TSLA,put,ITM,mid,40.0,3,248.0,OPPORTUNITY/HINDSIGHT,09:55,10:40,10:50,12:58,14:10,15:25
2025-07-18,TSLA,put,ITM,mid,50.0,2,262.0,OPPORTUNITY/HINDSIGHT,09:55,12:58,14:10,15:29,,
2025-07-18,TSLA,put,ITM,mid,60.0,2,269.0,OPPORTUNITY/HINDSIGHT,09:55,13:01,14:10,15:33,,
2025-07-18,TSLA,put,ITM,mid,70.0,2,268.0,OPPORTUNITY/HINDSIGHT,10:00,12:58,14:10,15:40,,
2025-07-18,TSLA,put,ITM,mid,75.0,1,181.0,OPPORTUNITY/HINDSIGHT,10:00,13:01,,,,
2025-07-18,TSLA,put,ITM,mid,80.0,2,149.0,OPPORTUNITY/HINDSIGHT,10:05,10:46,11:10,12:58,,
2025-07-18,TSLA,put,ITM,mid,90.0,1,173.0,OPPORTUNITY/HINDSIGHT,10:05,12:58,,,,
2025-07-18,TSLA,put,ITM,mid,100.0,1,67.0,OPPORTUNITY/HINDSIGHT,11:50,12:57,,,,
2025-07-18,TSLA,put,ITM,market,20.0,4,283.0,OPPORTUNITY/HINDSIGHT,09:35,09:38,09:55,10:34,10:35,13:01
2025-07-18,TSLA,put,ITM,market,25.0,5,249.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:55,10:35,10:50,12:57
2025-07-18,TSLA,put,ITM,market,30.0,5,252.0,OPPORTUNITY/HINDSIGHT,09:35,09:41,09:55,10:37,10:50,12:57
2025-07-18,TSLA,put,ITM,market,40.0,3,248.0,OPPORTUNITY/HINDSIGHT,09:55,10:40,10:50,12:58,14:10,15:25
2025-07-18,TSLA,put,ITM,market,50.0,2,266.0,OPPORTUNITY/HINDSIGHT,09:55,13:00,14:10,15:31,,
2025-07-18,TSLA,put,ITM,market,60.0,2,267.0,OPPORTUNITY/HINDSIGHT,10:00,12:58,14:10,15:39,,
2025-07-18,TSLA,put,ITM,market,70.0,1,181.0,OPPORTUNITY/HINDSIGHT,10:00,13:01,,,,
2025-07-18,TSLA,put,ITM,market,75.0,2,149.0,OPPORTUNITY/HINDSIGHT,10:05,10:46,11:10,12:58,,
2025-07-18,TSLA,put,ITM,market,80.0,1,173.0,OPPORTUNITY/HINDSIGHT,10:05,12:58,,,,
2025-07-18,TSLA,put,ITM,market,90.0,1,176.0,OPPORTUNITY/HINDSIGHT,10:05,13:01,,,,
2025-07-18,TSLA,put,ITM,market,100.0,1,68.0,OPPORTUNITY/HINDSIGHT,11:50,12:58,,,,
2025-07-21,TSLA,put,OTM2+,mid,20.0,1,167.0,OPPORTUNITY/HINDSIGHT,09:35,12:22,,,,
2025-07-21,TSLA,put,OTM1,mid,20.0,1,167.0,OPPORTUNITY/HINDSIGHT,09:35,12:22,,,,
2025-07-21,TSLA,put,ATM,mid,20.0,1,167.0,OPPORTUNITY/HINDSIGHT,09:35,12:22,,,,
2025-07-21,TSLA,put,ITM,mid,20.0,1,167.0,OPPORTUNITY/HINDSIGHT,09:35,12:22,,,,
2025-07-22,TSLA,call,ITM,mid,20.0,1,239.0,OPPORTUNITY/HINDSIGHT,09:35,13:34,,,,
2025-07-22,TSLA,call,ITM,mid,25.0,1,276.0,OPPORTUNITY/HINDSIGHT,09:35,14:11,,,,
2025-07-22,TSLA,call,ITM,mid,30.0,1,299.0,OPPORTUNITY/HINDSIGHT,09:35,14:34,,,,
2025-07-22,TSLA,call,ITM,mid,40.0,1,252.0,OPPORTUNITY/HINDSIGHT,09:55,14:07,,,,
2025-07-22,TSLA,call,ITM,mid,50.0,1,278.0,OPPORTUNITY/HINDSIGHT,09:55,14:33,,,,
2025-07-22,TSLA,call,ITM,market,20.0,1,273.0,OPPORTUNITY/HINDSIGHT,09:35,14:08,,,,
2025-07-22,TSLA,call,ITM,market,25.0,1,278.0,OPPORTUNITY/HINDSIGHT,09:35,14:13,,,,
2025-07-22,TSLA,call,ITM,market,30.0,1,321.0,OPPORTUNITY/HINDSIGHT,09:35,14:56,,,,
2025-07-22,TSLA,call,ITM,market,40.0,1,256.0,OPPORTUNITY/HINDSIGHT,09:55,14:11,,,,
2025-07-22,TSLA,call,ITM,market,50.0,1,305.0,OPPORTUNITY/HINDSIGHT,09:55,15:00,,,,
2025-07-22,TSLA,call,ATM,mid,20.0,2,258.0,OPPORTUNITY/HINDSIGHT,09:35,11:47,12:30,14:36,,
2025-07-22,TSLA,call,ATM,mid,25.0,1,273.0,OPPORTUNITY/HINDSIGHT,09:35,14:08,,,,
2025-07-22,TSLA,call,ATM,mid,30.0,1,278.0,OPPORTUNITY/HINDSIGHT,09:35,14:13,,,,
2025-07-22,TSLA,call,ATM,mid,40.0,1,113.0,OPPORTUNITY/HINDSIGHT,09:55,11:48,,,,
2025-07-22,TSLA,call,ATM,mid,50.0,1,258.0,OPPORTUNITY/HINDSIGHT,09:55,14:13,,,,
2025-07-22,TSLA,call,ATM,market,20.0,1,242.0,OPPORTUNITY/HINDSIGHT,09:35,13:37,,,,
2025-07-22,TSLA,call,ATM,market,25.0,1,276.0,OPPORTUNITY/HINDSIGHT,09:35,14:11,,,,
2025-07-22,TSLA,call,ATM,market,30.0,1,299.0,OPPORTUNITY/HINDSIGHT,09:35,14:34,,,,
2025-07-22,TSLA,call,ATM,market,40.0,1,252.0,OPPORTUNITY/HINDSIGHT,09:55,14:07,,,,
2025-07-22,TSLA,call,ATM,market,50.0,1,279.0,OPPORTUNITY/HINDSIGHT,09:55,14:34,,,,
2025-07-22,TSLA,call,OTM1,mid,20.0,2,286.0,OPPORTUNITY/HINDSIGHT,09:35,11:47,12:25,14:59,,
2025-07-22,TSLA,call,OTM1,mid,25.0,1,273.0,OPPORTUNITY/HINDSIGHT,09:35,14:08,,,,
2025-07-22,TSLA,call,OTM1,mid,30.0,1,278.0,OPPORTUNITY/HINDSIGHT,09:35,14:13,,,,
2025-07-22,TSLA,call,OTM1,mid,40.0,1,112.0,OPPORTUNITY/HINDSIGHT,09:55,11:47,,,,
2025-07-22,TSLA,call,OTM1,mid,50.0,1,257.0,OPPORTUNITY/HINDSIGHT,09:55,14:12,,,,
2025-07-22,TSLA,call,OTM1,market,20.0,1,238.0,OPPORTUNITY/HINDSIGHT,09:35,13:33,,,,
2025-07-22,TSLA,call,OTM1,market,25.0,1,276.0,OPPORTUNITY/HINDSIGHT,09:35,14:11,,,,
2025-07-22,TSLA,call,OTM1,market,30.0,1,298.0,OPPORTUNITY/HINDSIGHT,09:35,14:33,,,,
2025-07-22,TSLA,call,OTM1,market,40.0,1,252.0,OPPORTUNITY/HINDSIGHT,09:55,14:07,,,,
2025-07-22,TSLA,call,OTM1,market,50.0,1,278.0,OPPORTUNITY/HINDSIGHT,09:55,14:33,,,,
2025-07-22,TSLA,call,OTM2+,mid,20.0,2,292.0,OPPORTUNITY/HINDSIGHT,09:35,11:46,12:15,14:56,,
2025-07-22,TSLA,call,OTM2+,mid,25.0,2,255.0,OPPORTUNITY/HINDSIGHT,09:35,11:48,12:35,14:37,,
2025-07-22,TSLA,call,OTM2+,mid,30.0,1,275.0,OPPORTUNITY/HINDSIGHT,09:35,14:10,,,,
2025-07-22,TSLA,call,OTM2+,mid,40.0,1,321.0,OPPORTUNITY/HINDSIGHT,09:35,14:56,,,,
2025-07-22,TSLA,call,OTM2+,mid,50.0,1,113.0,OPPORTUNITY/HINDSIGHT,09:55,11:48,,,,
2025-07-22,TSLA,call,OTM2+,mid,60.0,1,257.0,OPPORTUNITY/HINDSIGHT,09:55,14:12,,,,
2025-07-22,TSLA,call,OTM2+,mid,70.0,1,301.0,OPPORTUNITY/HINDSIGHT,09:55,14:56,,,,
2025-07-22,TSLA,call,OTM2+,market,20.0,2,258.0,OPPORTUNITY/HINDSIGHT,09:35,11:47,12:30,14:36,,
2025-07-22,TSLA,call,OTM2+,market,25.0,1,273.0,OPPORTUNITY/HINDSIGHT,09:35,14:08,,,,
2025-07-22,TSLA,call,OTM2+,market,30.0,1,277.0,OPPORTUNITY/HINDSIGHT,09:35,14:12,,,,
2025-07-22,TSLA,call,OTM2+,market,40.0,1,287.0,OPPORTUNITY/HINDSIGHT,09:50,14:37,,,,
2025-07-22,TSLA,call,OTM2+,market,50.0,1,253.0,OPPORTUNITY/HINDSIGHT,09:55,14:08,,,,
2025-07-22,TSLA,call,OTM2+,market,60.0,1,258.0,OPPORTUNITY/HINDSIGHT,09:55,14:13,,,,
2025-07-22,TSLA,put,OTM2+,mid,20.0,1,17.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,,,,
2025-07-22,TSLA,put,OTM2+,mid,25.0,1,18.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,,,,
2025-07-22,TSLA,put,OTM2+,mid,30.0,1,18.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,,,,
2025-07-22,TSLA,put,OTM2+,mid,40.0,1,13.0,OPPORTUNITY/HINDSIGHT,09:40,09:53,,,,
2025-07-22,TSLA,put,OTM2+,market,20.0,1,17.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,,,,
2025-07-22,TSLA,put,OTM2+,market,25.0,1,18.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,,,,
2025-07-22,TSLA,put,OTM2+,market,30.0,1,18.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,,,,
2025-07-22,TSLA,put,OTM2+,market,40.0,1,13.0,OPPORTUNITY/HINDSIGHT,09:40,09:53,,,,
2025-07-22,TSLA,put,OTM1,mid,20.0,1,17.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,,,,
2025-07-22,TSLA,put,OTM1,mid,25.0,1,18.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,,,,
2025-07-22,TSLA,put,OTM1,mid,30.0,1,19.0,OPPORTUNITY/HINDSIGHT,09:35,09:54,,,,
2025-07-22,TSLA,put,OTM1,market,20.0,1,18.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,,,,
2025-07-22,TSLA,put,OTM1,market,25.0,1,18.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,,,,
2025-07-22,TSLA,put,OTM1,market,30.0,1,13.0,OPPORTUNITY/HINDSIGHT,09:40,09:53,,,,
2025-07-22,TSLA,put,ATM,mid,20.0,1,18.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,,,,
2025-07-22,TSLA,put,ATM,mid,25.0,1,18.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,,,,
2025-07-22,TSLA,put,ATM,mid,30.0,1,13.0,OPPORTUNITY/HINDSIGHT,09:40,09:53,,,,
2025-07-22,TSLA,put,ATM,market,20.0,1,18.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,,,,
2025-07-22,TSLA,put,ATM,market,25.0,1,13.0,OPPORTUNITY/HINDSIGHT,09:40,09:53,,,,
2025-07-22,TSLA,put,ATM,market,30.0,1,14.0,OPPORTUNITY/HINDSIGHT,09:40,09:54,,,,
2025-07-22,TSLA,put,ITM,mid,20.0,1,18.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,,,,
2025-07-22,TSLA,put,ITM,mid,25.0,1,18.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,,,,
2025-07-22,TSLA,put,ITM,mid,30.0,1,14.0,OPPORTUNITY/HINDSIGHT,09:40,09:54,,,,
2025-07-22,TSLA,put,ITM,market,20.0,1,18.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,,,,
2025-07-22,TSLA,put,ITM,market,25.0,1,13.0,OPPORTUNITY/HINDSIGHT,09:40,09:53,,,,
2025-07-23,TSLA,call,ITM,mid,20.0,1,78.0,OPPORTUNITY/HINDSIGHT,13:15,14:33,,,,
2025-07-23,TSLA,call,ATM,mid,20.0,1,78.0,OPPORTUNITY/HINDSIGHT,13:15,14:33,,,,
2025-07-23,TSLA,call,OTM1,mid,20.0,1,78.0,OPPORTUNITY/HINDSIGHT,13:15,14:33,,,,
2025-07-23,TSLA,call,OTM2+,mid,20.0,2,217.0,OPPORTUNITY/HINDSIGHT,09:40,11:54,13:10,14:33,,
2025-07-23,TSLA,call,OTM2+,market,20.0,2,217.0,OPPORTUNITY/HINDSIGHT,09:40,11:54,13:10,14:33,,
2025-07-23,TSLA,put,OTM2+,mid,20.0,1,217.0,OPPORTUNITY/HINDSIGHT,09:35,13:12,,,,
2025-07-23,TSLA,put,OTM2+,mid,25.0,1,218.0,OPPORTUNITY/HINDSIGHT,09:35,13:13,,,,
2025-07-23,TSLA,put,OTM2+,mid,30.0,1,188.0,OPPORTUNITY/HINDSIGHT,10:05,13:13,,,,
2025-07-23,TSLA,put,OTM2+,market,20.0,1,218.0,OPPORTUNITY/HINDSIGHT,09:35,13:13,,,,
2025-07-23,TSLA,put,OTM2+,market,25.0,1,218.0,OPPORTUNITY/HINDSIGHT,09:35,13:13,,,,
2025-07-23,TSLA,put,OTM2+,market,30.0,1,188.0,OPPORTUNITY/HINDSIGHT,10:05,13:13,,,,
2025-07-23,TSLA,put,OTM1,mid,20.0,1,218.0,OPPORTUNITY/HINDSIGHT,09:35,13:13,,,,
2025-07-23,TSLA,put,OTM1,mid,25.0,1,185.0,OPPORTUNITY/HINDSIGHT,10:10,13:15,,,,
2025-07-23,TSLA,put,OTM1,market,20.0,1,193.0,OPPORTUNITY/HINDSIGHT,10:00,13:13,,,,
2025-07-23,TSLA,put,OTM1,market,25.0,1,78.0,OPPORTUNITY/HINDSIGHT,11:55,13:13,,,,
2025-07-23,TSLA,put,ATM,mid,20.0,1,203.0,OPPORTUNITY/HINDSIGHT,09:50,13:13,,,,
2025-07-23,TSLA,put,ATM,mid,25.0,1,78.0,OPPORTUNITY/HINDSIGHT,11:55,13:13,,,,
2025-07-23,TSLA,put,ATM,market,20.0,1,193.0,OPPORTUNITY/HINDSIGHT,10:00,13:13,,,,
2025-07-23,TSLA,put,ITM,mid,20.0,1,193.0,OPPORTUNITY/HINDSIGHT,10:00,13:13,,,,
2025-07-23,TSLA,put,ITM,mid,25.0,1,80.0,OPPORTUNITY/HINDSIGHT,11:55,13:15,,,,
2025-07-23,TSLA,put,ITM,market,20.0,1,190.0,OPPORTUNITY/HINDSIGHT,10:05,13:15,,,,
2025-07-24,TSLA,call,ATM,mid,20.0,3,321.0,OPPORTUNITY/HINDSIGHT,09:35,09:51,10:15,10:20,10:30,15:30
2025-07-24,TSLA,call,ATM,mid,25.0,2,321.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,10:30,15:34,,
2025-07-24,TSLA,call,ATM,mid,30.0,2,301.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,10:50,15:34,,
2025-07-24,TSLA,call,ATM,mid,40.0,1,277.0,OPPORTUNITY/HINDSIGHT,10:55,15:32,,,,
2025-07-24,TSLA,call,ATM,mid,50.0,1,268.0,OPPORTUNITY/HINDSIGHT,11:10,15:38,,,,
2025-07-24,TSLA,call,ATM,mid,60.0,1,255.0,OPPORTUNITY/HINDSIGHT,11:15,15:30,,,,
2025-07-24,TSLA,call,ATM,mid,70.0,1,203.0,OPPORTUNITY/HINDSIGHT,12:10,15:33,,,,
2025-07-24,TSLA,call,ATM,mid,75.0,1,208.0,OPPORTUNITY/HINDSIGHT,12:10,15:38,,,,
2025-07-24,TSLA,call,ATM,mid,80.0,1,188.0,OPPORTUNITY/HINDSIGHT,12:25,15:33,,,,
2025-07-24,TSLA,call,ATM,market,20.0,2,319.0,OPPORTUNITY/HINDSIGHT,09:35,09:51,10:30,15:33,,
2025-07-24,TSLA,call,ATM,market,25.0,2,301.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,10:50,15:34,,
2025-07-24,TSLA,call,ATM,market,30.0,2,292.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,10:55,15:29,,
2025-07-24,TSLA,call,ATM,market,40.0,1,282.0,OPPORTUNITY/HINDSIGHT,10:55,15:37,,,,
2025-07-24,TSLA,call,ATM,market,50.0,1,254.0,OPPORTUNITY/HINDSIGHT,11:15,15:29,,,,
2025-07-24,TSLA,call,ATM,market,60.0,1,257.0,OPPORTUNITY/HINDSIGHT,11:15,15:32,,,,
2025-07-24,TSLA,call,ATM,market,70.0,1,208.0,OPPORTUNITY/HINDSIGHT,12:10,15:38,,,,
2025-07-24,TSLA,call,ATM,market,75.0,1,188.0,OPPORTUNITY/HINDSIGHT,12:25,15:33,,,,
2025-07-24,TSLA,call,ATM,market,80.0,1,193.0,OPPORTUNITY/HINDSIGHT,12:25,15:38,,,,
2025-07-24,TSLA,call,ITM,mid,20.0,3,322.0,OPPORTUNITY/HINDSIGHT,09:45,09:53,10:15,10:20,10:25,15:34
2025-07-24,TSLA,call,ITM,mid,25.0,2,313.0,OPPORTUNITY/HINDSIGHT,09:45,09:56,10:30,15:32,,
2025-07-24,TSLA,call,ITM,mid,30.0,1,308.0,OPPORTUNITY/HINDSIGHT,10:30,15:38,,,,
2025-07-24,TSLA,call,ITM,mid,40.0,1,64.0,OPPORTUNITY/HINDSIGHT,14:30,15:34,,,,
2025-07-24,TSLA,call,ITM,market,20.0,2,333.0,OPPORTUNITY/HINDSIGHT,09:45,09:55,10:15,15:38,,
2025-07-24,TSLA,call,ITM,market,25.0,1,303.0,OPPORTUNITY/HINDSIGHT,10:30,15:33,,,,
2025-07-24,TSLA,call,ITM,market,30.0,1,132.0,OPPORTUNITY/HINDSIGHT,13:20,15:32,,,,
2025-07-24,TSLA,call,ITM,market,40.0,1,68.0,OPPORTUNITY/HINDSIGHT,14:30,15:38,,,,
2025-07-24,TSLA,call,OTM1,mid,20.0,3,325.0,OPPORTUNITY/HINDSIGHT,09:35,09:51,10:15,10:20,10:30,15:34
2025-07-24,TSLA,call,OTM1,mid,25.0,2,301.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,10:50,15:34,,
2025-07-24,TSLA,call,OTM1,mid,30.0,2,291.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,10:55,15:29,,
2025-07-24,TSLA,call,OTM1,mid,40.0,1,278.0,OPPORTUNITY/HINDSIGHT,10:55,15:33,,,,
2025-07-24,TSLA,call,OTM1,mid,50.0,1,264.0,OPPORTUNITY/HINDSIGHT,11:10,15:34,,,,
2025-07-24,TSLA,call,OTM1,mid,60.0,1,254.0,OPPORTUNITY/HINDSIGHT,11:15,15:29,,,,
2025-07-24,TSLA,call,OTM1,mid,70.0,1,259.0,OPPORTUNITY/HINDSIGHT,11:15,15:34,,,,
2025-07-24,TSLA,call,OTM1,mid,75.0,1,202.0,OPPORTUNITY/HINDSIGHT,12:10,15:32,,,,
2025-07-24,TSLA,call,OTM1,mid,80.0,1,204.0,OPPORTUNITY/HINDSIGHT,12:10,15:34,,,,
2025-07-24,TSLA,call,OTM1,mid,90.0,1,189.0,OPPORTUNITY/HINDSIGHT,12:25,15:34,,,,
2025-07-24,TSLA,call,OTM1,market,20.0,3,304.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,10:15,10:20,10:50,15:32
2025-07-24,TSLA,call,OTM1,market,25.0,2,287.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,10:55,15:25,,
2025-07-24,TSLA,call,OTM1,market,30.0,2,291.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,10:55,15:29,,
2025-07-24,TSLA,call,OTM1,market,40.0,1,279.0,OPPORTUNITY/HINDSIGHT,10:55,15:34,,,,
2025-07-24,TSLA,call,OTM1,market,50.0,1,250.0,OPPORTUNITY/HINDSIGHT,11:15,15:25,,,,
2025-07-24,TSLA,call,OTM1,market,60.0,1,255.0,OPPORTUNITY/HINDSIGHT,11:15,15:30,,,,
2025-07-24,TSLA,call,OTM1,market,70.0,1,263.0,OPPORTUNITY/HINDSIGHT,11:15,15:38,,,,
2025-07-24,TSLA,call,OTM1,market,75.0,1,204.0,OPPORTUNITY/HINDSIGHT,12:10,15:34,,,,
2025-07-24,TSLA,call,OTM1,market,80.0,1,187.0,OPPORTUNITY/HINDSIGHT,12:25,15:32,,,,
2025-07-24,TSLA,call,OTM2+,mid,20.0,3,329.0,OPPORTUNITY/HINDSIGHT,09:35,09:51,10:15,10:20,10:30,15:38
2025-07-24,TSLA,call,OTM2+,mid,25.0,3,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,10:15,10:20,10:50,15:38
2025-07-24,TSLA,call,OTM2+,mid,30.0,2,291.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,10:55,15:29,,
2025-07-24,TSLA,call,OTM2+,mid,40.0,2,299.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,10:55,15:34,,
2025-07-24,TSLA,call,OTM2+,mid,50.0,1,268.0,OPPORTUNITY/HINDSIGHT,11:10,15:38,,,,
2025-07-24,TSLA,call,OTM2+,mid,60.0,1,255.0,OPPORTUNITY/HINDSIGHT,11:15,15:30,,,,
2025-07-24,TSLA,call,OTM2+,mid,70.0,1,257.0,OPPORTUNITY/HINDSIGHT,11:15,15:32,,,,
2025-07-24,TSLA,call,OTM2+,mid,75.0,1,263.0,OPPORTUNITY/HINDSIGHT,11:15,15:38,,,,
2025-07-24,TSLA,call,OTM2+,mid,80.0,1,204.0,OPPORTUNITY/HINDSIGHT,12:10,15:34,,,,
2025-07-24,TSLA,call,OTM2+,mid,90.0,1,188.0,OPPORTUNITY/HINDSIGHT,12:25,15:33,,,,
2025-07-24,TSLA,call,OTM2+,market,20.0,2,305.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,10:50,15:38,,
2025-07-24,TSLA,call,OTM2+,market,25.0,2,291.0,OPPORTUNITY/HINDSIGHT,09:35,09:52,10:55,15:29,,
2025-07-24,TSLA,call,OTM2+,market,30.0,2,294.0,OPPORTUNITY/HINDSIGHT,09:35,09:53,10:55,15:31,,
2025-07-24,TSLA,call,OTM2+,market,40.0,1,262.0,OPPORTUNITY/HINDSIGHT,11:10,15:32,,,,
2025-07-24,TSLA,call,OTM2+,market,50.0,1,250.0,OPPORTUNITY/HINDSIGHT,11:15,15:25,,,,
2025-07-24,TSLA,call,OTM2+,market,60.0,1,257.0,OPPORTUNITY/HINDSIGHT,11:15,15:32,,,,
2025-07-24,TSLA,call,OTM2+,market,70.0,1,202.0,OPPORTUNITY/HINDSIGHT,12:10,15:32,,,,
2025-07-24,TSLA,call,OTM2+,market,75.0,1,204.0,OPPORTUNITY/HINDSIGHT,12:10,15:34,,,,
2025-07-24,TSLA,call,OTM2+,market,80.0,1,187.0,OPPORTUNITY/HINDSIGHT,12:25,15:32,,,,
2025-07-24,TSLA,put,ATM,mid,20.0,4,236.0,OPPORTUNITY/HINDSIGHT,09:45,11:15,11:25,12:24,13:25,14:23
